collaboration_id,creator_id,campaign_id,brand_id,company_id,creator_name,niche,follower_count,platform_name,brand_name,industry,company_name,campaign_name,campaign_type,campaign_goal,start_date,end_date,budget,campaign_duration_days,content_type,payment_amount,metric_date,impressions,unique_reach,clicks,likes,shares,comments,leads,conversions,revenue_generated,is_verified,lead_quality_score,engagement_rate,ctr,unique_reach_rate,cpm,cpl,cpa,roas,conversion_rate,lead_conversion_rate,impressions_per_day,budget_utilisation_pct
31,230,9,4,2,Margaret Harper,Fashion,469240,Tiktok,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,19201.92,2024-07-23,263493,185733,29516,35246,12273,2872,,,,True,,19.12,11.20,70.49,72.87,,,,,,11456.22,22.77
31,230,9,4,2,Margaret Harper,Fashion,469240,Tiktok,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,19201.92,2024-07-26,178244,113586,17340,33621,527,3862,,,,True,,21.32,9.73,63.73,107.73,,,,,,7749.74,22.77
32,492,9,4,2,Raymond Le,Gaming,1558760,Youtube,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,14188.38,2024-07-17,297719,219816,23714,48497,2378,7813,,,,True,,19.71,7.97,73.83,47.66,,,,,,12944.30,16.83
32,492,9,4,2,Raymond Le,Gaming,1558760,Youtube,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,14188.38,2024-07-30,418558,328330,9293,11670,6852,11756,,,,True,,7.23,2.22,78.44,33.90,,,,,,18198.17,16.83
32,492,9,4,2,Raymond Le,Gaming,1558760,Youtube,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,14188.38,2024-07-13,147362,106535,8763,3465,5278,2116,,,,True,,7.37,5.95,72.29,96.28,,,,,,6407.04,16.83
32,492,9,4,2,Raymond Le,Gaming,1558760,Youtube,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,14188.38,2024-07-15,134731,104947,9685,25004,6339,3931,,,,True,,26.18,7.19,77.89,105.31,,,,,,5857.87,16.83
32,492,9,4,2,Raymond Le,Gaming,1558760,Facebook,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,14188.38,2024-07-20,68124,46477,5568,8766,1115,233,,,,True,,14.85,8.17,68.22,208.27,,,,,,2961.91,16.83
32,492,9,4,2,Raymond Le,Gaming,1558760,Facebook,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,14188.38,2024-07-23,236477,148708,31350,33032,7427,4652,,,,True,,19.08,13.26,62.88,60.00,,,,,,10281.61,16.83
32,492,9,4,2,Raymond Le,Gaming,1558760,Facebook,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,14188.38,2024-07-24,128854,97919,11405,5072,793,1533,,,,True,,5.74,8.85,75.99,110.11,,,,,,5602.35,16.83
32,492,9,4,2,Raymond Le,Gaming,1558760,Facebook,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,14188.38,2024-07-30,448152,256295,28839,43844,2501,6502,,,,True,,11.79,6.44,57.19,31.66,,,,,,19484.87,16.83
32,492,9,4,2,Raymond Le,Gaming,1558760,Facebook,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,14188.38,2024-08-01,472425,375807,11941,20905,2980,13618,,,,True,,7.94,2.53,79.55,30.03,,,,,,20540.22,16.83
33,204,9,4,2,Mr. Michael Williams,Lifestyle,24707,Pinterest,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,13176.42,2024-07-17,317363,220849,34376,31889,4646,669,,,,True,,11.72,10.83,69.59,41.52,,,,,,13798.39,15.63
33,204,9,4,2,Mr. Michael Williams,Lifestyle,24707,Pinterest,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,13176.42,2024-07-23,246898,146572,9847,29123,12197,5790,,,,True,,19.08,3.99,59.37,53.37,,,,,,10734.70,15.63
33,204,9,4,2,Mr. Michael Williams,Lifestyle,24707,Pinterest,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,13176.42,2024-07-21,424404,279447,29799,42418,1548,11107,,,,True,,12.98,7.02,65.84,31.05,,,,,,18452.35,15.63
33,204,9,4,2,Mr. Michael Williams,Lifestyle,24707,Pinterest,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,13176.42,2024-07-13,358940,242957,16256,15599,2851,3210,,,,True,,6.03,4.53,67.69,36.71,,,,,,15606.09,15.63
33,204,9,4,2,Mr. Michael Williams,Lifestyle,24707,Pinterest,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,13176.42,2024-08-01,458610,350223,60527,50313,15506,3909,,,,True,,15.20,13.20,76.37,28.73,,,,,,19939.57,15.63
33,204,9,4,2,Mr. Michael Williams,Lifestyle,24707,Pinterest,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,13176.42,2024-07-30,48965,40077,3427,9452,761,330,,,,True,,21.53,7.00,81.85,269.10,,,,,,2128.91,15.63
34,1,9,4,2,Kristin Mendoza,Beauty,173005,Facebook,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,19337.30,2024-07-26,204520,162982,18105,36776,2194,4491,,,,True,,21.25,8.85,79.69,94.55,,,,,,8892.17,22.93
34,1,9,4,2,Kristin Mendoza,Beauty,173005,Facebook,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,19337.30,2024-07-28,76321,49388,11302,14379,2854,1706,,,,True,,24.81,14.81,64.71,253.37,,,,,,3318.30,22.93
34,1,9,4,2,Kristin Mendoza,Beauty,173005,Facebook,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,19337.30,2024-07-16,79408,65031,11175,8329,1310,1903,,,,True,,14.54,14.07,81.89,243.52,,,,,,3452.52,22.93
34,1,9,4,2,Kristin Mendoza,Beauty,173005,Facebook,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,19337.30,2024-07-24,138284,97657,1454,13220,5779,642,,,,True,,14.20,1.05,70.62,139.84,,,,,,6012.35,22.93
34,1,9,4,2,Kristin Mendoza,Beauty,173005,Facebook,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,19337.30,2024-07-22,303736,175934,12333,59537,6557,5113,,,,True,,23.44,4.06,57.92,63.66,,,,,,13205.91,22.93
34,1,9,4,2,Kristin Mendoza,Beauty,173005,Facebook,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,19337.30,2024-07-29,198448,122014,7812,9192,6807,5695,,,,True,,10.93,3.94,61.48,97.44,,,,,,8628.17,22.93
34,1,9,4,2,Kristin Mendoza,Beauty,173005,Tiktok,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,19337.30,2024-07-11,262188,195244,19359,23065,4787,4386,,,,True,,12.30,7.38,74.47,73.75,,,,,,11399.48,22.93
34,1,9,4,2,Kristin Mendoza,Beauty,173005,Tiktok,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,19337.30,2024-07-20,401622,261354,56102,39028,7744,6839,,,,True,,13.35,13.97,65.07,48.15,,,,,,17461.83,22.93
34,1,9,4,2,Kristin Mendoza,Beauty,173005,Tiktok,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,19337.30,2024-07-27,229024,152179,29386,32252,5138,2110,,,,True,,17.25,12.83,66.45,84.43,,,,,,9957.57,22.93
34,1,9,4,2,Kristin Mendoza,Beauty,173005,Tiktok,Bright-Francis,Tech,"Watts, Robinson and Nguyen",Intuitive interactive functionalities Launch Campaign 2024,Boosted Content,Reach,2024-07-11,2024-08-03,84321.71,23,Post,19337.30,2024-08-02,489396,329551,38905,74793,22724,1904,,,,True,,20.32,7.95,67.34,39.51,,,,,,21278.09,22.93
35,154,10,5,3,Brenda Gonzalez,Tech,1271079,Pinterest,"Alvarado, Miller and Patterson",Fitness,Rodriguez-Graham,"Alvarado, Miller and Patterson Distributed systemic leverage Reach Drive",Boosted Content,Reach,2022-03-16,2022-05-24,27780.05,69,Post,23504.66,2022-03-20,60531,36843,4584,2036,2930,1665,,,,True,,10.95,7.57,60.87,388.31,,,,,,877.26,84.61
35,154,10,5,3,Brenda Gonzalez,Tech,1271079,Pinterest,"Alvarado, Miller and Patterson",Fitness,Rodriguez-Graham,"Alvarado, Miller and Patterson Distributed systemic leverage Reach Drive",Boosted Content,Reach,2022-03-16,2022-05-24,27780.05,69,Post,23504.66,2022-04-22,430635,320158,51611,36691,20257,10199,,,,True,,15.59,11.98,74.35,54.58,,,,,,6241.09,84.61
35,154,10,5,3,Brenda Gonzalez,Tech,1271079,Pinterest,"Alvarado, Miller and Patterson",Fitness,Rodriguez-Graham,"Alvarado, Miller and Patterson Distributed systemic leverage Reach Drive",Boosted Content,Reach,2022-03-16,2022-05-24,27780.05,69,Post,23504.66,2022-05-08,140804,114597,6621,23839,5626,1834,,,,True,,22.23,4.70,81.39,166.93,,,,,,2040.64,84.61
35,154,10,5,3,Brenda Gonzalez,Tech,1271079,Pinterest,"Alvarado, Miller and Patterson",Fitness,Rodriguez-Graham,"Alvarado, Miller and Patterson Distributed systemic leverage Reach Drive",Boosted Content,Reach,2022-03-16,2022-05-24,27780.05,69,Post,23504.66,2022-04-12,472457,388698,6885,7080,18773,11992,,,,True,,8.01,1.46,82.27,49.75,,,,,,6847.20,84.61
35,154,10,5,3,Brenda Gonzalez,Tech,1271079,Pinterest,"Alvarado, Miller and Patterson",Fitness,Rodriguez-Graham,"Alvarado, Miller and Patterson Distributed systemic leverage Reach Drive",Boosted Content,Reach,2022-03-16,2022-05-24,27780.05,69,Post,23504.66,2022-04-13,389126,284055,22146,74805,19319,3118,,,,True,,24.99,5.69,73.00,60.40,,,,,,5639.51,84.61
35,154,10,5,3,Brenda Gonzalez,Tech,1271079,Pinterest,"Alvarado, Miller and Patterson",Fitness,Rodriguez-Graham,"Alvarado, Miller and Patterson Distributed systemic leverage Reach Drive",Boosted Content,Reach,2022-03-16,2022-05-24,27780.05,69,Post,23504.66,2022-05-13,101509,74596,6604,2009,4736,1364,,,,True,,7.99,6.51,73.49,231.55,,,,,,1471.14,84.61
35,154,10,5,3,Brenda Gonzalez,Tech,1271079,Pinterest,"Alvarado, Miller and Patterson",Fitness,Rodriguez-Graham,"Alvarado, Miller and Patterson Distributed systemic leverage Reach Drive",Boosted Content,Reach,2022-03-16,2022-05-24,27780.05,69,Post,23504.66,2022-05-03,205188,173015,7042,37301,5406,2807,,,,True,,22.18,3.43,84.32,114.55,,,,,,2973.74,84.61
35,154,10,5,3,Brenda Gonzalez,Tech,1271079,Tiktok,"Alvarado, Miller and Patterson",Fitness,Rodriguez-Graham,"Alvarado, Miller and Patterson Distributed systemic leverage Reach Drive",Boosted Content,Reach,2022-03-16,2022-05-24,27780.05,69,Post,23504.66,2022-05-19,439506,314629,62769,21410,2448,6014,,,,True,,6.80,14.28,71.59,53.48,,,,,,6369.65,84.61
35,154,10,5,3,Brenda Gonzalez,Tech,1271079,Tiktok,"Alvarado, Miller and Patterson",Fitness,Rodriguez-Graham,"Alvarado, Miller and Patterson Distributed systemic leverage Reach Drive",Boosted Content,Reach,2022-03-16,2022-05-24,27780.05,69,Post,23504.66,2022-05-05,385416,227073,28335,50098,7148,3064,,,,True,,15.65,7.35,58.92,60.99,,,,,,5585.74,84.61
35,154,10,5,3,Brenda Gonzalez,Tech,1271079,Tiktok,"Alvarado, Miller and Patterson",Fitness,Rodriguez-Graham,"Alvarado, Miller and Patterson Distributed systemic leverage Reach Drive",Boosted Content,Reach,2022-03-16,2022-05-24,27780.05,69,Post,23504.66,2022-04-18,156172,94975,19937,23113,6332,1868,,,,True,,20.05,12.77,60.81,150.50,,,,,,2263.36,84.61
36,396,11,5,3,Kathleen Robertson,Lifestyle,1829600,Instagram,"Alvarado, Miller and Patterson",Fitness,Rodriguez-Graham,Introducing Distributed systemic leverage — Winter 2022,Limited Offer,Conversion,2024-10-25,2024-12-14,48123.09,50,Video,38762.43,2024-11-11,329458,183489,48717,57562,2120,9188,,1025,90283.01,True,,20.90,14.79,,,,37.82,2.33,2.10,,6589.16,80.55
36,396,11,5,3,Kathleen Robertson,Lifestyle,1829600,Instagram,"Alvarado, Miller and Patterson",Fitness,Rodriguez-Graham,Introducing Distributed systemic leverage — Winter 2022,Limited Offer,Conversion,2024-10-25,2024-12-14,48123.09,50,Video,38762.43,2024-10-30,95200,55009,7539,7488,4005,1174,,408,12460.05,True,,13.31,7.92,,,,95.01,0.32,5.41,,1904.00,80.55
37,262,12,6,4,Zachary Mendoza,Travel,1274672,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,2345.41,2022-06-21,254208,215689,23895,2784,6753,2130,,,,True,,4.59,9.40,,,,,,,,3738.35,13.25
37,262,12,6,4,Zachary Mendoza,Travel,1274672,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,2345.41,2022-07-02,318276,177873,4209,34129,2694,8319,,,,True,,14.18,1.32,,,,,,,,4680.53,13.25
37,262,12,6,4,Zachary Mendoza,Travel,1274672,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,2345.41,2022-07-30,114248,63847,3358,2953,3985,533,,,,True,,6.54,2.94,,,,,,,,1680.12,13.25
37,262,12,6,4,Zachary Mendoza,Travel,1274672,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,2345.41,2022-07-31,104957,87740,6171,12047,1618,2373,,,,True,,15.28,5.88,,,,,,,,1543.49,13.25
37,262,12,6,4,Zachary Mendoza,Travel,1274672,Instagram,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,2345.41,2022-08-07,206453,119922,24989,25112,1882,1438,,,,True,,13.77,12.10,,,,,,,,3036.07,13.25
37,262,12,6,4,Zachary Mendoza,Travel,1274672,Instagram,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,2345.41,2022-07-11,227763,185594,15789,34607,9333,4342,,,,True,,21.20,6.93,,,,,,,,3349.46,13.25
37,262,12,6,4,Zachary Mendoza,Travel,1274672,Instagram,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,2345.41,2022-07-19,225583,137586,13401,40740,9282,3165,,,,True,,23.58,5.94,,,,,,,,3317.40,13.25
37,262,12,6,4,Zachary Mendoza,Travel,1274672,Instagram,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,2345.41,2022-07-09,268598,168120,18096,33504,11814,7671,,,,True,,19.73,6.74,,,,,,,,3949.97,13.25
37,262,12,6,4,Zachary Mendoza,Travel,1274672,Instagram,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,2345.41,2022-07-12,209327,117010,7365,14926,8321,2381,,,,True,,12.24,3.52,,,,,,,,3078.34,13.25
37,262,12,6,4,Zachary Mendoza,Travel,1274672,Instagram,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,2345.41,2022-07-22,344933,228172,10453,24057,507,7229,,,,True,,9.22,3.03,,,,,,,,5072.54,13.25
37,262,12,6,4,Zachary Mendoza,Travel,1274672,Instagram,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,2345.41,2022-08-17,112578,77635,13659,20349,3210,1371,,,,True,,22.14,12.13,,,,,,,,1655.56,13.25
38,285,12,6,4,Samantha Terry,Fashion,685280,X (Twitter),"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1602.34,2022-07-14,426952,275826,16052,69387,10859,12687,,,,True,,21.77,3.76,,,,,,,,6278.71,9.05
38,285,12,6,4,Samantha Terry,Fashion,685280,X (Twitter),"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1602.34,2022-07-22,411177,331750,60983,75332,6140,10447,,,,True,,22.36,14.83,,,,,,,,6046.72,9.05
38,285,12,6,4,Samantha Terry,Fashion,685280,X (Twitter),"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1602.34,2022-06-26,470172,333840,39424,34841,845,6877,,,,True,,9.05,8.39,,,,,,,,6914.29,9.05
38,285,12,6,4,Samantha Terry,Fashion,685280,X (Twitter),"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1602.34,2022-08-09,218120,167292,10568,33416,4496,3737,,,,True,,19.09,4.85,,,,,,,,3207.65,9.05
38,285,12,6,4,Samantha Terry,Fashion,685280,X (Twitter),"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1602.34,2022-08-11,321532,181383,16649,63326,8094,6299,,,,True,,24.17,5.18,,,,,,,,4728.41,9.05
38,285,12,6,4,Samantha Terry,Fashion,685280,X (Twitter),"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1602.34,2022-07-07,442514,293020,42710,6887,1479,575,,,,True,,2.02,9.65,,,,,,,,6507.56,9.05
38,285,12,6,4,Samantha Terry,Fashion,685280,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1602.34,2022-08-11,380141,311975,23433,69013,18812,10677,,,,True,,25.91,6.16,,,,,,,,5590.31,9.05
38,285,12,6,4,Samantha Terry,Fashion,685280,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1602.34,2022-07-15,136651,111369,2190,2612,2174,1181,,,,True,,4.37,1.60,,,,,,,,2009.57,9.05
38,285,12,6,4,Samantha Terry,Fashion,685280,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1602.34,2022-07-08,415540,329833,19857,17604,3220,5967,,,,True,,6.45,4.78,,,,,,,,6110.88,9.05
38,285,12,6,4,Samantha Terry,Fashion,685280,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1602.34,2022-06-28,452381,268895,41518,77596,20302,8807,,,,True,,23.59,9.18,,,,,,,,6652.66,9.05
38,285,12,6,4,Samantha Terry,Fashion,685280,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1602.34,2022-07-11,274054,194106,24912,37172,13385,2832,,,,True,,19.48,9.09,,,,,,,,4030.21,9.05
39,293,12,6,4,Travis Harris,Beauty,1987488,Youtube,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1868.25,2022-06-28,185578,133162,24533,25108,6871,1293,,,,True,,17.93,13.22,,,,,,,,2729.09,10.55
39,293,12,6,4,Travis Harris,Beauty,1987488,Youtube,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1868.25,2022-07-20,259815,147595,3075,13267,10680,1675,,,,True,,9.86,1.18,,,,,,,,3820.81,10.55
39,293,12,6,4,Travis Harris,Beauty,1987488,Youtube,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1868.25,2022-07-24,109898,87280,12816,11830,1797,3119,,,,True,,15.24,11.66,,,,,,,,1616.15,10.55
39,293,12,6,4,Travis Harris,Beauty,1987488,Youtube,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1868.25,2022-06-27,344060,205128,27742,63198,4032,3972,,,,True,,20.69,8.06,,,,,,,,5059.71,10.55
39,293,12,6,4,Travis Harris,Beauty,1987488,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1868.25,2022-08-21,86586,65448,12399,10362,519,1244,,,,True,,14.00,14.32,,,,,,,,1273.32,10.55
39,293,12,6,4,Travis Harris,Beauty,1987488,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1868.25,2022-07-12,58276,36257,7877,2653,139,1176,,,,True,,6.81,13.52,,,,,,,,857.00,10.55
39,293,12,6,4,Travis Harris,Beauty,1987488,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1868.25,2022-08-07,139739,81816,12163,10807,1591,1748,,,,True,,10.12,8.70,,,,,,,,2054.99,10.55
39,293,12,6,4,Travis Harris,Beauty,1987488,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1868.25,2022-07-11,175475,99309,8451,5015,5752,3900,,,,True,,8.36,4.82,,,,,,,,2580.51,10.55
39,293,12,6,4,Travis Harris,Beauty,1987488,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1868.25,2022-06-25,154643,93842,5370,9653,4757,2480,,,,True,,10.92,3.47,,,,,,,,2274.16,10.55
39,293,12,6,4,Travis Harris,Beauty,1987488,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1868.25,2022-07-22,26647,19822,3843,1378,96,54,,,,True,,5.73,14.42,,,,,,,,391.87,10.55
39,293,12,6,4,Travis Harris,Beauty,1987488,Facebook,"Hall, Baker and Moody",Fitness,Harrell LLC,"Hall, Baker and Moody Summer Engagement Campaign 2025",Giveaway,Engagement,2022-06-17,2022-08-24,17706.11,68,Live,1868.25,2022-07-14,35022,24852,1700,6223,1235,445,,,,True,,22.57,4.85,,,,,,,,515.03,10.55
42,48,13,7,4,Sarah Thompson,Fashion,625033,X (Twitter),Stewart Ltd,Health,Harrell LLC,Stewart Ltd Open-source heuristic secured line Reach Drive,Boosted Content,Reach,2024-10-12,2024-12-02,146673.37,51,Post,36854.98,2024-11-21,471950,388753,69955,83279,4517,12931,,,,True,,21.34,14.82,82.37,78.09,,,,,,9253.92,25.13
42,48,13,7,4,Sarah Thompson,Fashion,625033,X (Twitter),Stewart Ltd,Health,Harrell LLC,Stewart Ltd Open-source heuristic secured line Reach Drive,Boosted Content,Reach,2024-10-12,2024-12-02,146673.37,51,Post,36854.98,2024-10-18,174141,116205,11914,34627,2813,381,,,,True,,21.72,6.84,66.73,211.64,,,,,,3414.53,25.13
